"GeneID","BCK_eIF4E_KD_DSG_2020.csv~1","BCK_eIF4E_KD_DSG_2023.xlsx~1","BCK_eIF4E_KD_DSG_2023.xlsx~2","BCK_eIF4E_KD_DSG_2023.xlsx~3","BCK_eIF4E_RIP_2016.csv~1","BCK_eIF4E_RIP_2025.csv~1","BCK_Ezr_RIP_2025.csv~1","JC list_4E interaction proteins.csv~1","JCM_NCBP2_OE_DEG_2024.csv~1","JCM_NCBP2_OE_rMATS_2024.csv~1","MG_eIF4E_OE_DSG_2018.csv~1"
"ENSG00000105974",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.54",NA,NA
"ENSG00000286015",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.55",NA,NA
"ENSG00000188613",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.56",NA,NA
"ENSG00000251539",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.57",NA,NA
"ENSG00000187867",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.58",NA,NA
"ENSG00000172061",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.59",NA,NA
"ENSG00000233359",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.60",NA,NA
"ENSG00000171130",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.61",NA,NA
"ENSG00000235531",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.62",NA,NA
"ENSG00000138735",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.63",NA,NA
"ENSG00000165449",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.64",NA,NA
"ENSG00000167281",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.65",NA,NA
"ENSG00000046653",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.66",NA,NA
"ENSG00000253841",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.67",NA,NA
"ENSG00000229920",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.68",NA,NA
"ENSG00000229292",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.69",NA,NA
"ENSG00000105967",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.70",NA,NA
"ENSG00000162981",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.71",NA,NA
"ENSG00000136542",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.72",NA,NA
"ENSG00000118777",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.73",NA,NA
"ENSG00000284668",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.75",NA,NA
"ENSG00000200701",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.77",NA,NA
"ENSG00000167332",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.78",NA,NA
"ENSG00000164764",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.79",NA,NA
"ENSG00000249898",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.80",NA,NA
"ENSG00000267774",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.81",NA,NA
"ENSG00000287806",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.82",NA,NA
"ENSG00000139269",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.83",NA,NA
"ENSG00000176571",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.84",NA,NA
"ENSG00000286910",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.87",NA,NA
"ENSG00000279485",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.88",NA,NA
"ENSG00000148408",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.90",NA,NA
"ENSG00000201388",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.91",NA,NA
"ENSG00000243314",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.92",NA,NA
"ENSG00000103460",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.94",NA,NA
"ENSG00000231840",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.95",NA,NA
"ENSG00000227015",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.96",NA,NA
"ENSG00000120457",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.97",NA,NA
"ENSG00000205922",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.98",NA,NA
"ENSG00000283405",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.99",NA,NA
"ENSG00000268940",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.100",NA,NA
"ENSG00000281469",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.101",NA,NA
"ENSG00000004897",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.1","MG_eIF4E_OE_DSG_2018.csv~1.1"
"ENSG00000004897",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.1","MG_eIF4E_OE_DSG_2018.csv~1.52"
"ENSG00000005700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2",NA
"ENSG00000009709",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.4",NA
"ENSG00000012171",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.5","MG_eIF4E_OE_DSG_2018.csv~1.178"
"ENSG00000015171",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.6",NA
"ENSG00000029363",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.7","MG_eIF4E_OE_DSG_2018.csv~1.2"
"ENSG00000050405",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.8",NA
"ENSG00000064042",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.14",NA
"ENSG00000065883",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.16",NA
"ENSG00000069702",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.17",NA
"ENSG00000072415",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.19",NA
"ENSG00000075391",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.20",NA
"ENSG00000078177",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.22",NA
"ENSG00000081014",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.26",NA
"ENSG00000083799",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.28",NA
"ENSG00000083799",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.29",NA
"ENSG00000088826",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.31",NA
"ENSG00000100181",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.35","MG_eIF4E_OE_DSG_2018.csv~1.75"
"ENSG00000100181",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.36","MG_eIF4E_OE_DSG_2018.csv~1.75"
"ENSG00000100335",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.40",NA
"ENSG00000105879",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.52",NA
"ENSG00000107643",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.53",NA
"ENSG00000109819",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.57",NA
"ENSG00000110011",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.58",NA
"ENSG00000110200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.59",NA
"ENSG00000113851",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.65",NA
"ENSG00000115446",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.69",NA
"ENSG00000120549",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.72",NA
"ENSG00000123473",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.74",NA
"ENSG00000123473",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.75",NA
"ENSG00000128915",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.81",NA
"ENSG00000131269",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.83",NA
"ENSG00000132204",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.84",NA
"ENSG00000135336",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.87",NA
"ENSG00000135919",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.88",NA
"ENSG00000136247",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.89",NA
"ENSG00000136451",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.90",NA
"ENSG00000137575",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.93",NA
"ENSG00000138162",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.97",NA
"ENSG00000138398",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.98",NA
"ENSG00000138698",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.99",NA
"ENSG00000138738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.100",NA
"ENSG00000139178",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.102","MG_eIF4E_OE_DSG_2018.csv~1.294"
"ENSG00000142676",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.109",NA
"ENSG00000143353",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.111",NA
"ENSG00000143633",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.113",NA
"ENSG00000144642",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.114",NA
"ENSG00000145332",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.115",NA
"ENSG00000148143",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.117",NA
"ENSG00000154429",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.123",NA
"ENSG00000155545",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.125",NA
"ENSG00000163104",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.132",NA
"ENSG00000163626",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.134",NA
"ENSG00000163867",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.136",NA
"ENSG00000167291",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.139",NA
"ENSG00000167644",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.140",NA
"ENSG00000168487",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.141",NA
"ENSG00000170248",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.145",NA
"ENSG00000172167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.147",NA
"ENSG00000174177",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.150",NA
"ENSG00000174938",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.152",NA
"ENSG00000180776",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.159","MG_eIF4E_OE_DSG_2018.csv~1.384"
"ENSG00000185090",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.162",NA
"ENSG00000196531",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.164",NA
"ENSG00000198265",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.167",NA
"ENSG00000198300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.168","MG_eIF4E_OE_DSG_2018.csv~1.34"
"ENSG00000204231",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.172",NA
"ENSG00000023287",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.176",NA
"ENSG00000049759",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.177",NA
"ENSG00000054277",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.179",NA
"ENSG00000064933",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.181",NA
"ENSG00000072042",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.183",NA
"ENSG00000076067",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.184","MG_eIF4E_OE_DSG_2018.csv~1.68"
"ENSG00000078674",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.185",NA
"ENSG00000080561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.186",NA
"ENSG00000104064",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.196",NA
"ENSG00000111237",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.204","MG_eIF4E_OE_DSG_2018.csv~1.242"
"ENSG00000111237",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.204","MG_eIF4E_OE_DSG_2018.csv~1.243"
"ENSG00000111305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.205",NA
"ENSG00000113580",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.208",NA
"ENSG00000114354",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.209",NA
"ENSG00000122779",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.218",NA
"ENSG00000129810",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.221",NA
"ENSG00000152061",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.236","MG_eIF4E_OE_DSG_2018.csv~1.317"
"ENSG00000163743",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.245",NA
"ENSG00000164609",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.247",NA
"ENSG00000165275",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.249",NA
"ENSG00000165730",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.251",NA
"ENSG00000167220",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.254",NA
"ENSG00000168522",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.255",NA
"ENSG00000172465",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.259",NA
"ENSG00000172663",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.262","MG_eIF4E_OE_DSG_2018.csv~1.49"
"ENSG00000174547",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.266",NA
"ENSG00000177200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.267",NA
"ENSG00000183762",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.271",NA
"ENSG00000185504",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.272",NA
"ENSG00000196367",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.273",NA
"ENSG00000197635",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.275",NA
"ENSG00000198909",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.277",NA
"ENSG00000241370",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.278",NA
"ENSG00000250510",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.279",NA
"ENSG00000254004",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.280",NA
"ENSG00000268916",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.282",NA
"ENSG00000004866",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.284",NA
"ENSG00000006576",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.285",NA
"ENSG00000006576",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.286",NA
"ENSG00000006607",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.287",NA
"ENSG00000009413",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.290",NA
"ENSG00000012983",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.302",NA
"ENSG00000013503",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.303",NA
"ENSG00000013561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.304","MG_eIF4E_OE_DSG_2018.csv~1.179"
"ENSG00000014824",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.305",NA
"ENSG00000014824",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.306",NA
"ENSG00000015171",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.307",NA
"ENSG00000023228",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.309",NA
"ENSG00000029153",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.314","MG_eIF4E_OE_DSG_2018.csv~1.57"
"ENSG00000029364",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.315",NA
"ENSG00000032389",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.317",NA
"ENSG00000042429",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.322",NA
"ENSG00000047617",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.326",NA
"ENSG00000052126",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.335",NA
"ENSG00000055211",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.341",NA
"ENSG00000057019",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.343",NA
"ENSG00000058063",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.346",NA
"ENSG00000060688",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.356",NA
"ENSG00000060749",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.357",NA
"ENSG00000060982",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.358",NA
"ENSG00000060982",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.359",NA
"ENSG00000062725",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.362",NA
"ENSG00000067955",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.372",NA
"ENSG00000068383",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.373",NA
"ENSG00000070214",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.376",NA
"ENSG00000070367",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.377",NA
"ENSG00000070501",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.378",NA
"ENSG00000070785",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.379",NA
"ENSG00000072042",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.380",NA
"ENSG00000072042",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.381",NA
"ENSG00000072110",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.382",NA
"ENSG00000072401",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.384",NA
"ENSG00000073712",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.386",NA
"ENSG00000073792",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.387",NA
"ENSG00000073803",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.388",NA
"ENSG00000074201",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.391",NA
"ENSG00000075391",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.395",NA
"ENSG00000078177",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.400",NA
"ENSG00000080839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.407",NA
"ENSG00000080839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.408",NA
"ENSG00000081154",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.409",NA
"ENSG00000082269",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.410",NA
"ENSG00000083544",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.414",NA
"ENSG00000084093",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.415",NA
